lat,lng,on_demand,total_minutes,day,hour,sum_uni,sum_wei,pop_uni,pop_wei,seniority,found_rate,picking_speed,accepted_rate,rating,lat_store,lng_store,branch_size,city
-33.2013428,-70.6468919,False,125.929713533333,18,21,141.0,0.0,-16.250631833002664,0.0,0,0.8841,1.03,0.96,4.88,-33.2768535,-70.628167,33,0
-33.4209425,-70.5770072,False,84.5001477,19,20,12.0,4.18,1.5026325673398175,5.914018291562989,0,0.9114,1.27,0.92,5.0,-33.3865471,-70.5680753,33,0
-33.4605457,-70.6009055,False,201.256159983333,19,18,113.0,0.0,-25.782667455807804,0.0,1,0.8315,3.01,1.0,4.71,-33.474,-70.599,33,0
-33.3995750946064,-70.5850734887206,False,88.90226345,19,0,19.0,0.835,0.1521390006533101,2.337125524636105,0,0.8252,1.14,0.92,4.68,-33.3865471,-70.5680753,33,0
-33.3294623,-70.5379904,False,53.0253086666667,19,16,31.0,0.0,3.039464653284784,0.0,0,0.8991,1.04,0.96,4.8,-33.370765,-70.51242,33,0
-33.4208354500572,-70.5602741356809,False,71.6436161833333,19,0,8.0,0.083,-3.635401089065028,0.777635891157593,0,0.8691,1.05,0.92,4.88,-33.441246,-70.53545,33,0
-33.4700437,-70.7355947,True,84.52250515,19,16,25.0,1.5,-3.527225852921743,2.791464748197889,0,0.8499,1.19,0.96,4.84,-33.480518,-70.747208,33,0
-33.3946013394559,-70.5648940891924,False,,19,13,1.0,0.0,0.0940181360898949,0.0,1,0.8655,2.43,0.84,4.88,-33.391386,-70.546601,17,0
-33.4551662454155,-70.7016194611788,False,66.4210968666667,19,13,10.0,2.3,-1.8553567020274893,0.91499096457884,0,0.8361,1.39,0.96,4.84,-33.451695,-70.69216,33,0
-33.3268377438763,-70.5501331917531,True,52.4579944666667,18,23,21.0,0.0,5.171423167780586,0.0,0,0.8855,1.11,1.0,4.96,-33.357558,-70.515415,17,0
-33.4060368681962,-70.5665516270201,False,57.0526529,19,0,7.0,0.0,-5.194833290117765,0.0,0,0.8729,1.2,1.0,4.92,-33.3865471,-70.5680753,33,0
-33.0311493122282,-71.5378889403536,True,,19,0,24.0,0.0,-0.2689786207162195,0.0,0,0.8365,1.37,1.0,4.68,-33.02586,-71.547009,33,3
-33.2604085092761,-70.6305115079346,True,70.823113,19,0,73.0,2.6,-1.6912687436563558,0.6701435694045593,0,0.8526,1.0,1.0,4.6,-33.2768535,-70.628167,33,0
-33.360103986348,-70.4846858045143,False,,19,18,54.0,3.95,-0.2123471389052137,2.997391284402221,1,0.8687,2.2,0.84,4.96,-33.370765,-70.51242,33,0
-33.2584840694349,-70.6284296990997,False,55.93381315,19,13,49.0,4.721,1.884382169247226,10.282100583705828,0,0.883,0.97,1.0,4.8,-33.2768535,-70.628167,33,0
-33.4453278,-70.5855833,False,93.3603826666667,19,16,1.0,0.0,-1.7935506222212163,0.0,1,0.8368,1.83,0.72,4.92,-33.417807,-70.607806,4,0
-33.3236921,-70.5458021,False,115.018964166667,19,19,82.0,5.07,-12.910725704861363,4.612385578369753,0,0.8574,1.29,0.92,4.88,-33.370765,-70.51242,33,0
-33.4283791,-70.6075949,True,70.2374175166667,19,0,4.0,0.498,-3.808037889843783,0.2660926661597179,0,0.8748,1.18,1.0,4.92,-33.4312825,-70.57874,17,0
-33.3191260664271,-70.5451745780332,False,84.4350000833333,19,17,21.0,1.235,-2.023243963873313,3.053381588253964,0,0.8884,1.29,0.96,5.0,-33.370765,-70.51242,33,0
-33.4087316154506,-70.521486,False,89.2863490833333,19,18,3.0,0.0,-3.94463093893991,0.0,2,0.8578,1.68,0.96,4.88,-33.401502,-70.514344,6,0
-33.3327392,-70.5338842,False,57.4470002833333,18,23,4.0,0.0,-0.4443128451277772,0.0,0,0.8617,1.73,1.0,4.67,-33.359768,-70.543273,3,0
-33.3296008083071,-70.5120316727878,True,57.5558923,18,21,53.0,9.146,1.6593881361301488,14.326457442992997,0,0.8847,1.0,1.0,4.76,-33.370765,-70.51242,33,0
-33.3434188461674,-70.5565296188463,False,,19,18,17.0,10.0,-8.16380430182352,1.6591780901779851,1,0.8796,3.12,0.88,4.79,-33.357558,-70.515415,17,0
-33.5333144648367,-70.5770229442927,True,72.4954119333333,19,0,20.0,0.2,-0.0636844995087041,0.4779187075179313,0,0.8498,1.44,1.0,4.84,-33.543943,-70.570808,33,0
-33.3413054,-70.4944515,False,106.25747115,19,17,10.0,13.944,1.6626108712178955,12.826955957087767,0,0.8927,1.53,0.92,4.88,-33.370765,-70.51242,33,0
-33.0294371,-71.6457844,False,,19,14,5.0,0.213,-2.618235889663019,0.7834383624630116,1,0.8959,1.29,0.8,4.88,-33.048862,-71.603729,33,3
-33.332891,-70.5289496,True,,18,19,13.0,0.0,-1.1693280872254626,0.0,2,0.8467,1.12,1.0,4.8,-33.370765,-70.51242,33,0
-33.4060879,-70.584437,True,,18,21,73.0,11.045,-9.015522707523257,10.729675187450717,0,0.8288,1.95,0.96,4.76,-33.3865471,-70.5680753,33,0
-33.3430202954957,-70.47068155159,False,,19,21,70.0,2.558,-25.43658969123128,5.5843246856564,0,0.9107,1.52,0.96,4.8,-33.370765,-70.51242,33,0
-33.3321341085669,-70.5133617047303,True,44.3209165666667,18,21,13.0,0.2,1.4257388411045264,0.4779187075179313,0,0.8865,1.26,0.96,4.92,-33.370765,-70.51242,33,0
-33.4430289,-70.5554005,False,,19,16,67.0,0.8260000000000001,-0.955432020954935,1.3191137425987158,2,0.7872,2.05,0.92,4.94,-33.460484,-70.545125,33,0
-33.342655880451,-70.5586588086529,True,69.6131597166667,18,20,39.0,4.655,4.118040513197909,4.710732747680402,0,0.896,1.51,1.0,5.0,-33.3865471,-70.5680753,33,0
-33.4209788201478,-70.5652697347721,False,98.22058435,19,20,88.0,5.952,3.085706744167381,9.440393306004546,0,0.8173,1.55,0.96,4.84,-33.441246,-70.53545,33,0
-33.5511265169607,-70.5890095674591,True,105.164981233333,18,23,7.0,0.0,-2.364699144968692,0.0,1,0.8735,1.14,0.84,4.92,-33.511006,-70.607651,8,0
-33.4309687509455,-70.6147150987167,False,,19,1,63.0,3.969,2.157713243865401,7.227154485932327,0,0.8584,1.35,0.96,4.92,-33.474,-70.599,33,0
-33.4413016,-70.5675026,False,,18,23,33.0,3.428,-3.1804007045646747,5.443877581641045,1,0.8176,1.79,0.92,4.84,-33.4630009,-70.5753013,33,0
-33.4286682,-70.5955143,False,165.27398265,19,14,27.0,3.1259999999999994,-3.944014697160952,3.3420371661373744,0,0.8036,1.8,0.92,4.8,-33.4630009,-70.5753013,33,0
-36.7761302448328,-73.0468668162194,True,63.4537090333333,19,17,72.0,0.664,6.935088655903871,0.4870576869830276,0,0.8922,1.21,1.0,4.96,-36.794925,-73.070126,33,1
-33.4387958,-70.6423326,True,154.11474655,18,20,6.0,0.0,-1.363227753023518,0.0,1,0.8605,2.57,0.68,4.96,-33.451695,-70.69216,33,0
-33.3884048647343,-70.5525199776603,True,,19,20,19.0,0.0,-4.929543203533864,0.0,0,0.8788,1.56,1.0,4.8,-33.3865471,-70.5680753,33,0
-33.4539643,-70.6139168,True,65.53780605,19,16,10.0,0.5,-2.617586806806385,-0.5557923621387488,0,0.9173,1.21,0.92,4.96,-33.474,-70.599,33,0
-33.4454669976498,-70.5845032,False,50.2673848166667,19,16,2.0,0.0,-3.5406490193040003,0.0,0,0.8787,1.24,0.96,4.88,-33.422007,-70.609839,15,0
-33.3842335,-70.7243951,False,154.0880441,19,16,29.0,6.037999999999999,-25.58139259916963,-3.829290367174213,2,0.8384,1.31,0.92,4.76,-33.3213557,-70.6457498,17,0
-33.4038377,-70.5933083,False,51.8724871166667,19,16,19.0,2.672,-4.697159592016164,5.56737503717228,1,0.8526,1.0,0.8,5.0,-33.3865471,-70.5680753,33,0
-33.398272,-70.5822158,False,86.49094785,19,14,27.0,4.840999999999999,-5.6088428219428605,8.588450047525976,0,0.8892,1.29,0.96,4.84,-33.3865471,-70.5680753,33,0
-33.4357793,-70.5741073,False,137.338801433333,19,16,24.0,0.201,4.752718425287159,0.2790184497930119,0,0.8519,1.56,1.0,4.72,-33.4630009,-70.5753013,33,0
-33.2754721778136,-70.6365953945149,True,,19,14,74.0,4.8,-3.5563774987149914,2.1924393879462145,0,0.8792,0.92,1.0,4.68,-33.2768535,-70.628167,33,0
-33.4109834,-70.5867482,False,120.3724756,18,22,61.0,2.762,2.8437086051093843,5.90071060646015,0,0.8712,1.45,1.0,4.92,-33.3865471,-70.5680753,33,0
-33.2574909566003,-70.6312560662627,True,,19,13,29.0,1.18,3.2232106595535885,1.9620913585576307,0,0.8683,1.62,0.92,4.36,-33.2768535,-70.628167,33,0
-33.4350572,-70.6110368999999,False,117.446169766667,18,23,5.0,0.0,-5.277677126225061,0.0,1,0.7807,1.72,0.84,4.95,-33.405973,-70.598055,3,0
-33.4220245,-70.6004719,False,201.443517166667,18,23,1.0,0.0,-2.2779159943383904,0.0,0,0.8163,1.4,0.96,5.0,-33.452438,-70.56947,1,0
-33.0190987,-71.5542195,True,90.4910898333333,19,21,11.0,0.98,-1.3279134402151032,2.8039682729332758,1,0.8238,2.17,0.8,4.64,-33.02586,-71.547009,33,3
-33.3082000085034,-70.6616091031799,False,55.6408576666667,19,13,30.0,1.46,1.7378807410873538,2.767047862207386,0,0.869,1.45,1.0,4.92,-33.2768535,-70.628167,33,0
-33.3182481761257,-70.5638075794373,True,44.9228735833333,18,19,2.0,0.0,-3.94463093893991,0.0,1,0.7872,2.5,0.904761904761905,4.8,-33.353269,-70.521353,1,0
-33.3748221393741,-70.5251321716194,True,52.9390293333333,18,21,8.0,0.0,-0.0403309254918682,0.0,2,0.8521,2.07,0.88,4.76,-33.341921,-70.52099,3,0
-33.5327161,-70.6445947,True,,19,17,18.0,0.0,-8.99781503911534,0.0,2,0.8202,1.43,0.88,4.92,-33.5125776,-70.6559515,33,0
-33.4163932,-70.5820613,True,90.9625524333333,19,19,43.0,0.0,-2.4861447784740864,0.0,1,0.8205,1.64,0.76,4.88,-33.3865471,-70.5680753,33,0
-33.3924431000001,-70.5899666999999,False,51.4862177666667,19,13,17.0,2.778,0.9695960980713938,7.038220196929422,0,0.8641,1.48,0.96,4.92,-33.3865471,-70.5680753,33,0
-33.3205986279551,-70.5420773730164,False,73.5027608666667,19,0,8.0,2.504,-1.4232405477268155,-0.4049525970581069,0,0.8798,1.56,0.88,5.0,-33.357558,-70.515415,17,0
-33.4337746237707,-70.7511489289116,False,115.763471883333,19,18,105.0,1.24,-5.489829896065383,2.9308039505529733,2,0.8294,1.86,0.904761904761905,4.83,-33.480518,-70.747208,33,0
-33.3639486,-70.4910886,True,88.2139312833333,19,18,59.0,0.0,-9.072225232845332,0.0,0,0.8631,1.12,0.92,4.92,-33.370765,-70.51242,33,0
-33.436134,-70.5415533,False,141.799392083333,19,17,100.0,10.456,15.64911344567615,15.228019989582869,2,0.8828,3.75,0.846153846153846,4.33,-33.441246,-70.53545,33,0
-33.4131626,-70.5938573,False,,19,20,35.0,2.0,-2.052821651104962,1.8108273333332872,0,0.8474,1.43,0.92,4.92,-33.3865471,-70.5680753,33,0
-33.4084369,-70.5131173,True,56.4598718666667,19,16,48.0,3.6,5.038654863156136,5.552635742074898,0,0.8676,1.12,1.0,4.96,-33.4020235543,-70.5167273924,33,0
-33.3849457179018,-70.5370868865568,False,,19,0,59.0,1.415,2.228119021231657,4.339389648087816,0,0.8346,1.51,1.0,4.72,-33.4020235543,-70.5167273924,33,0
-33.2610577152769,-70.6822946192226,True,,19,19,22.0,0.0,-3.913269489321337,0.0,1,0.8587,1.31,0.84,4.88,-33.2768535,-70.628167,33,0
-33.4135814889106,-70.5526066153442,False,95.01416235,19,19,29.0,0.7,-7.069001612706967,1.3430830263775508,0,0.8864,1.12,0.92,4.76,-33.4020235543,-70.5167273924,33,0
-33.3994201,-70.5416208111145,False,37.8006046833333,19,18,1.0,0.0,-2.2779159943383904,0.0,0,0.8637,1.63,1.0,4.92,-33.381697,-70.536477,1,0
-33.5034925,-70.5577883,False,,19,19,15.0,3.5,-4.364021991960131,1.4603601415218872,0,0.8036,1.8,0.92,4.8,-33.48528,-70.57925,33,0
-33.3141855476138,-70.6540125694504,True,54.9776484166667,19,17,21.0,0.3,1.1509665581966446,-0.7898266050208865,0,0.8501,1.11,1.0,4.92,-33.2768535,-70.628167,33,0
-33.338828,-70.505952,False,120.327633516667,19,15,72.0,20.005,14.26327711338927,20.80033699131401,0,0.8842,2.0,0.88,4.92,-33.370765,-70.51242,33,0
-33.482332,-70.6558214,False,,19,19,21.0,0.3,3.696462535051686,0.0456414281957622,1,0.8413,1.87,0.68,4.92,-33.5125776,-70.6559515,33,0
-33.5026995118013,-70.5284637539421,False,123.760164016667,19,19,155.0,7.404,3.457804833899181,7.383467831920774,0,0.8761,1.5,0.92,5.0,-33.460484,-70.545125,33,0
-33.4218696,-70.5808617,False,100.854114066667,19,18,32.0,3.458,-1.733223802358682,5.730740003348433,0,0.8694,1.39,0.96,4.96,-33.3865471,-70.5680753,33,0
-33.3877883353855,-70.5594667419791,True,,19,18,8.0,0.0,-8.492593479014477,0.0,0,0.8848,1.54,0.96,4.92,-33.3865471,-70.5680753,33,0
-33.4010907151809,-70.573147340183,True,60.8743997333333,18,20,19.0,1.6800000000000002,-1.619557288055696,5.424442644835498,0,0.8445,1.27,0.96,4.72,-33.3865471,-70.5680753,33,0
-33.4514348,-70.6237149,False,114.520916016667,19,1,19.0,0.0,1.149582050410861,0.0,1,0.8605,2.57,0.68,4.96,-33.474,-70.599,33,0
-33.4643125471532,-70.5261389538646,False,,19,17,42.0,4.204,2.6626600870906456,11.013609776539798,2,0.7875,1.88,1.0,4.72,-33.460484,-70.545125,33,0
-33.41781,-70.5069657,False,74.5649211666667,19,18,5.0,0.0,-3.333429889203039,0.0,0,0.8478,1.88,0.96,4.92,-33.451569,-70.540844,1,0
-33.3740532,-70.5452233,True,,19,0,12.0,1.285,-2.230769316242027,3.275130651127009,0,0.8752,1.54,0.96,4.8,-33.3865471,-70.5680753,33,0
-33.3324085103864,-70.5495812466964,False,66.98430385,19,21,55.0,3.762,-1.0274910813414626,6.125075830732513,0,0.8913,1.21,1.0,4.88,-33.370765,-70.51242,33,0
-33.341568,-70.4965347,True,34.4158517,18,23,4.0,0.0,-1.2011694824274664,0.0,0,0.8788,1.16,0.92,4.8,-33.351045,-70.509806,23,0
-36.8293126,-73.0510681,True,74.7147264833333,19,0,27.0,3.96,-8.171703585668984,9.155565703884514,1,0.8777,1.57,0.84,4.8,-36.828629,-73.060345,33,1
-33.3473186,-70.5484312,True,,18,22,18.0,0.0,-1.752494242874841,0.0,0,0.8822,1.64,0.96,4.88,-33.370765,-70.51242,33,0
-33.3819621,-70.5696125,True,33.3522515833333,18,20,19.0,0.0,0.6684818225388092,0.0,0,0.8871,1.14,0.88,4.92,-33.3865471,-70.5680753,33,0
-33.4258390647528,-70.6087419414695,False,95.8712195166667,19,14,38.0,0.0,-6.756671035991341,0.0,0,0.8222,1.71,0.88,4.84,-33.4630009,-70.5753013,33,0
-33.3274935,-70.5482367,False,54.7910190833333,19,15,12.0,1.064,-5.263527473878412,2.6573850360998814,0,0.8956,0.96,0.96,4.88,-33.370765,-70.51242,33,0
-33.3739478719868,-70.5259551902466,True,47.0431468166667,18,23,51.0,0.0,-11.600082676183764,0.0,0,0.8791,0.94,1.0,4.68,-33.370765,-70.51242,33,0
-33.3980851053455,-70.5664389,False,146.0810192,19,14,76.0,9.702,10.161060496540218,13.158247395302649,1,0.8128,1.44,0.92,4.92,-33.3865471,-70.5680753,33,0
-33.423178,-70.6054340999999,True,144.268839283333,18,21,0.0,2.1,0.0,-3.329756990098315,0,0.8861,1.76,1.0,4.92,-33.404738,-70.550252,1,0
-33.5104213283363,-70.5245611352942,True,,18,23,12.0,0.332,-4.036361046464986,1.388836940894464,1,0.8743,1.96,0.68,4.79,-33.543943,-70.570808,33,0
-33.4362291991515,-70.6544017,False,69.6605800333333,19,14,7.0,0.0,-3.298153512086066,0.0,0,0.8027,1.45,0.92,4.88,-33.464886,-70.598037,17,0
-33.4521873,-70.5204143999999,True,,19,17,4.0,0.0,-5.22618387384864,0.0,2,0.86,2.1,1.0,4.92,-33.401876,-70.514344,3,0
-33.4115036127299,-70.5710223226709,False,,19,16,62.0,0.95,-9.333560315325364,2.001665110930269,2,0.8277,2.56,0.96,4.88,-33.3865471,-70.5680753,33,0
-33.4236441,-70.5833584,True,29.7747128333333,19,19,17.0,0.0,-8.587246078246991,0.0,0,0.8598,1.38,0.92,4.84,-33.405987,-70.543854,3,0
-33.3796379,-70.5430468,False,81.3742184666667,19,0,13.0,0.0,1.9591742634317768,0.0,2,0.8626,2.64,0.866666666666667,4.82,-33.370765,-70.51242,33,0
-36.9421347023306,-73.0236038834516,True,,19,16,64.0,0.8,-7.337639559424221,0.6083113410883899,0,0.8766,1.26,0.92,4.72,-36.828629,-73.060345,33,1
-33.3846664976598,-70.5618295487009,False,33.33121645,19,16,1.0,0.0,-1.6667149446015193,0.0,2,0.8725,2.8,0.88,4.88,-33.3901,-70.587097,5,0
-33.3884124,-70.5370528,True,79.0512752333333,18,22,49.0,4.075,-1.0118042025824598,3.296682639273955,0,0.8903,1.14,0.92,4.64,-33.4020235543,-70.5167273924,33,0
-33.3625221,-70.516367,True,,18,21,33.0,0.0,-1.0909961596043225,0.0,0,0.9099,0.98,1.0,4.84,-33.370765,-70.51242,33,0
-33.3644476,-70.528438,True,,19,0,45.0,1.0,-3.0028394279271424,1.027370541880892,0,0.8866,1.41,0.92,4.8,-33.370765,-70.51242,33,0
-33.3126610428904,-70.6559637091812,True,,19,20,40.0,4.143000000000001,-7.044511493147304,9.352540322578482,0,0.8802,1.33,0.96,5.0,-33.2768535,-70.628167,33,0
-33.3570113,-70.5231909,True,55.9180970833333,18,23,32.0,1.685,-5.276878821718796,2.7224407147610883,0,0.869,1.56,1.0,4.64,-33.370765,-70.51242,33,0
-33.4104968717115,-70.5265234483157,False,116.436510766667,19,13,54.0,12.049,3.951204526116429,13.90384021900898,2,0.8924,2.3,0.96,4.56,-33.4020235543,-70.5167273924,33,0
-33.5117000044941,-70.5237942592391,False,138.5684524,19,0,104.0,4.034,-3.7999519842216927,7.516294628868784,0,0.9017,1.69,0.88,4.84,-33.543943,-70.570808,33,0
-33.3755792313955,-70.514559670816,False,,19,16,39.0,0.998,2.10368736837676,2.449502415297042,0,0.8574,1.29,0.92,4.88,-33.370765,-70.51242,33,0
-33.4322035998016,-70.5273821,True,73.2873322166667,19,18,40.0,1.5,5.151469273552824,2.9746705728497886,1,0.8326,1.93,0.84,4.96,-33.441246,-70.53545,33,0
-33.3569939,-70.5111909,True,80.0522646666667,18,23,40.0,1.897,2.655908147652735,8.977765419503173,0,0.8687,1.68,1.0,4.92,-33.370765,-70.51242,33,0
-33.4228892879816,-70.6037412956357,True,54.9011545166667,19,16,1.0,0.0,-2.2779159943383904,0.0,0,0.8036,1.8,0.92,4.8,-33.43878,-70.55588,3,0
-33.3946151,-70.5189583,False,,18,23,107.0,7.342,6.545913990286168,11.079766540017902,0,0.8919,1.07,0.92,4.76,-33.4020235543,-70.5167273924,33,0
-33.4359672355495,-70.5989960411695,True,62.81260545,18,21,13.0,0.0,-0.060037534751722,0.0,2,0.8179,2.86,0.92,4.95,-33.4630009,-70.5753013,33,0
-33.3291528011043,-70.5378565238037,False,51.58724,19,18,8.0,1.18,-4.245767122576738,1.4218432113483337,0,0.8991,1.04,0.96,4.8,-33.357558,-70.515415,17,0
-33.3922058,-70.5573517,False,80.2327107333333,19,15,24.0,2.778,-5.712392887636275,6.444536862560112,0,0.878,1.62,0.88,4.76,-33.3865471,-70.5680753,33,0
-33.4426319294078,-70.5257011411755,False,107.799565366667,19,16,32.0,0.407,2.233876557868834,1.623702979569608,0,0.8778,1.34,0.933333333333333,4.6,-33.441246,-70.53545,33,0
-32.9439179601295,-71.542910968724,True,39.0499461333333,19,14,12.0,1.585,2.315254916495915,3.3424304011123125,0,0.846,1.23,0.92,4.8,-32.931687,-71.518301,33,3
-33.3742019,-70.526025,True,52.5215756333333,18,21,24.0,1.65,-3.292829893101457,0.997305671375254,1,0.8698,1.32,0.84,4.88,-33.370765,-70.51242,33,0
-33.3455180164479,-70.5424920469522,True,52.6528045166667,18,22,5.0,0.5,-1.1846994941167075,0.369264235967673,2,0.875,2.67,0.888888888888889,5.0,-33.370765,-70.51242,33,0
-33.4124878,-70.5593454,True,57.3793271,18,20,39.0,1.39,9.508343883615492,2.1149865674639896,0,0.8632,1.38,0.88,4.8,-33.428421,-70.540562,17,0
-33.4162146,-70.5453482,False,69.6981048166667,19,13,48.0,0.0,5.537001013917378,0.0,1,0.8138,1.89,0.84,4.68,-33.441246,-70.53545,33,0
-33.3121303582858,-70.6578484232788,True,68.1212331166667,19,15,54.0,3.04,5.704294218653477,5.355519957558825,1,0.8758,1.67,0.44,4.96,-33.2768535,-70.628167,33,0
-33.4505967,-70.5994736,False,93.9240946166667,19,17,10.0,0.0,0.5578204921176106,0.0,0,0.8771,1.18,0.92,4.84,-33.474,-70.599,33,0
-33.3619191,-70.5374831,False,23.35493775,19,16,4.0,0.0,-5.738181561161126,0.0,0,0.9012,1.85,0.92,4.8,-33.347645,-70.542229,8,0
-33.3891999,-70.5407631,False,66.4227662166667,19,16,3.0,1.6,-1.1823495724843454,0.3281024765814907,2,0.8324,1.73,0.96,4.84,-33.424454,-70.59198,1,0
-33.4008054,-70.5153217,False,57.2755899,18,22,19.0,0.4,1.4050987452726955,0.623388622244983,0,0.8535,1.29,0.96,4.84,-33.4020235543,-70.5167273924,33,0
-33.5446084,-70.5925056,True,64.8961921,19,15,44.0,0.0,4.852008917201244,0.0,0,0.8582,1.53,1.0,4.88,-33.543943,-70.570808,33,0
-33.5860789845625,-70.5140159032469,True,97.1548331166667,19,17,59.0,0.0,-12.123613514583024,0.0,0,0.8467,1.35,0.88,4.8,-33.600368,-70.575929,33,0
-33.3230372,-70.5462968,True,,18,20,9.0,1.2,-3.2974391370525598,0.7197247700385558,2,0.8916,2.39,1.0,4.92,-33.357558,-70.515415,17,0
-36.8209529,-73.0353777,True,42.2341301666667,19,21,33.0,0.0,-1.2725709490710106,0.0,0,0.8766,1.26,0.92,4.72,-36.817707,-73.033122,33,1
-33.4055481754672,-70.5663080463902,False,58.77330145,19,1,26.0,0.0,4.334846301169108,0.0,0,0.8955,1.08,0.92,4.72,-33.3865471,-70.5680753,33,0
-33.317606,-70.6548655,True,62.6147936666667,18,22,42.0,0.0,-8.924489355170774,0.0,0,0.8914,1.37,0.92,4.76,-33.364106,-70.679271,33,0
-33.3398663893672,-70.5370835300533,False,82.681806,19,14,14.0,0.426,-0.0149473886695963,1.0890388873314467,1,0.8591,3.71,0.882352941176471,4.73,-33.370765,-70.51242,33,0
-33.3754173390832,-70.5470712906044,True,35.16997235,18,19,3.0,0.0,-5.3806518666636505,0.0,1,0.7895,2.71,1.0,4.93,-33.385118,-70.574506,3,0
-33.4493969532902,-70.5615197379806,False,,19,16,45.0,0.0,-4.059030753560262,0.0,0,0.8807,1.14,1.0,4.96,-33.460484,-70.545125,33,0
-33.4198711,-70.5802291,False,119.846959283333,19,17,42.0,2.314,-1.377774454196535,5.506496023124847,0,0.8455,1.07,1.0,4.88,-33.3865471,-70.5680753,33,0
-33.2573713,-70.6399226,True,,19,14,13.0,0.0,-2.8114470359440324,0.0,2,0.8562,2.83,0.96,4.6,-33.2768535,-70.628167,33,0
-33.4070959461334,-70.5766928173589,False,66.4399511833333,19,1,12.0,1.634,-5.462278590226863,5.349827152283939,0,0.9108,1.14,1.0,5.0,-33.3865471,-70.5680753,33,0
-33.2608843776743,-70.6451300240194,True,54.4758083,19,15,16.0,2.032,-2.8347907786903326,2.333415144683266,0,0.8865,1.33,1.0,4.76,-33.2768535,-70.628167,33,0
-33.4637561627416,-70.5697109442291,False,123.123067383333,19,18,163.0,0.0,2.6090122928855366,0.0,0,0.86,1.46,1.0,4.84,-33.4630009,-70.5753013,33,0
-33.4241308883808,-70.5651490017772,False,,18,23,93.0,3.756,-1.2625440422315943,5.750829079775117,0,0.8494,1.69,0.96,4.92,-33.441246,-70.53545,33,0
-33.4654199215173,-70.7136478052527,True,108.003492733333,19,18,18.0,0.0,-6.417724065669049,0.0,1,0.8145,3.94,1.0,4.92,-33.451695,-70.69216,33,0
-33.3941297828797,-70.6644606302759,False,86.8720121666667,19,2,67.0,0.0,2.620502423166937,0.0,0,0.8522,1.38,0.96,4.6,-33.364106,-70.679271,33,0
-33.3957654763753,-70.59985116726,False,84.0435698333333,19,14,88.0,2.503,1.6358551591212906,3.136487673007367,0,0.8781,0.93,0.96,4.96,-33.3865471,-70.5680753,33,0
-33.3941719,-70.5469915,True,,18,21,13.0,2.6,1.424250249099163,3.0006943779637,2,0.8324,1.58,0.96,5.0,-33.3865471,-70.5680753,33,0
-33.3212627978925,-70.5514675278473,False,123.651887366667,19,14,66.0,0.426,-5.564388652429723,1.0890388873314467,2,0.8491,3.0,1.0,4.84,-33.370765,-70.51242,33,0
-32.9793155,-71.5365703,False,118.963040933333,18,22,72.0,4.57,-4.570751281179669,7.113319342010966,0,0.9009,1.42,1.0,4.76,-33.008213,-71.545615,33,3
-33.4281352,-70.577856,True,57.4423405666667,18,21,22.0,0.0,-3.0936844704388413,0.0,0,0.8704,1.17,1.0,4.87,-33.4630009,-70.5753013,33,0
-33.4164856,-70.5839597,True,127.168514233333,19,16,8.0,1.785,0.7042897930572511,4.877388105454825,0,0.8358,1.5,1.0,4.84,-33.3865471,-70.5680753,33,0
-32.9498575,-71.5358793,True,53.0281654333333,19,14,23.0,1.287,-0.5113776993052466,2.806332078260654,0,0.905,1.29,1.0,4.88,-32.931687,-71.518301,33,3
-33.4049146,-70.5662439999999,True,104.626836983333,19,18,16.0,5.168,-1.351451748676134,2.1612424444328884,0,0.8774,1.0,0.96,4.88,-33.3865471,-70.5680753,33,0
-33.3818880715262,-70.5767281438388,False,,19,19,23.0,8.587,1.2558307213866915,6.576797466953948,0,0.8389,1.57,0.96,4.52,-33.3865471,-70.5680753,33,0
-33.4329157,-70.5966048,False,35.8588292666667,19,13,8.0,0.3,-0.58350282348985,0.6566835547666693,2,0.8224,2.3,0.96,4.84,-33.4630009,-70.5753013,33,0
-33.4487762,-70.594127,False,117.348184,19,1,32.0,0.0,2.131723635921825,0.0,0,0.8431,1.53,1.0,4.88,-33.4630009,-70.5753013,33,0
-33.2683927566861,-70.6269894243271,True,58.8091890166667,19,16,5.0,2.0,-0.261826085681984,1.8108273333332872,3,0.8610823018458196,2.19,0.714285714285714,4.848428057553903,-33.2768535,-70.628167,33,0
-33.412486,-70.5878795,False,144.422743283333,18,22,55.0,0.6,-19.819642153734776,0.5020717928865791,0,0.929,1.82,0.96,4.44,-33.3865471,-70.5680753,33,0
-33.4288135,-70.5999991,False,119.263607233333,19,15,39.0,2.622,0.8995125240418582,3.6453874406631006,0,0.8235,1.6,0.96,4.8,-33.4630009,-70.5753013,33,0
-33.3950194000001,-70.5526523999999,True,107.567125383333,18,22,52.0,3.08,4.675033372143005,5.043346218584942,0,0.8703,1.37,0.96,4.92,-33.3865471,-70.5680753,33,0
-33.4128728649898,-70.6018136724667,False,74.8176754166667,19,15,17.0,0.0,-0.7687824066417662,0.0,0,0.837,1.77,1.0,4.92,-33.3865471,-70.5680753,33,0
-33.4114736,-70.601742,False,153.9395461,19,18,125.0,1.9,-8.349876993346259,3.1979378487574435,1,0.8409,1.6,0.84,4.88,-33.3865471,-70.5680753,33,0
-33.5657280438214,-70.5489530517855,True,55.2096172833333,18,22,19.0,0.0,-6.428911419878888,0.0,0,0.9223,1.0,0.96,5.0,-33.543943,-70.570808,33,0
